# s_m, x_m, y_m, vx_mps
1194.439255,-17.0299862,-133.4500091,11.2403669
1195.4387858,-16.2527224,-134.0781958,11.1925894
1196.4383166,-15.4441584,-134.6656719,11.1453647
1197.4378473,-14.6060609,-135.2103229,11.0990534
1198.4373781,-13.740371,-135.7100454,11.0538348
1199.4369088,-12.8492067,-136.1627716,11.0098052
1200.4364396,-11.9348503,-136.5665111,10.9670366
1201.4359703,-10.9997666,-136.9193658,10.9255156
1202.4355011,-10.0464519,-137.2195914,10.885236
1203.4350319,-9.0776495,-137.4655154,10.8463219
1204.4345626,-8.096332,-137.6555685,10.8089832
1205.4340934,-7.1056449,-137.7883052,10.7735575
1206.4336241,-6.1089066,-137.8623958,10.7405666
1207.4331549,-5.1096115,-137.876605,10.7107942
1208.4326856,-4.1114439,-137.829756,10.6853915
1209.4322164,-3.1183023,-137.7206734,10.6660255
1210.4317472,-2.1341598,-137.5480574,10.655099
1211.4312779,-1.1632369,-137.3103242,10.655099
1212.4308087,-0.2111827,-137.0063271,10.655099
1213.4303394,0.7175476,-136.6381912,10.6565935
1214.4298702,1.6208443,-136.2125478,10.6814431
1215.4294009,2.4980335,-135.7337891,10.7203273
1216.4289317,3.3460571,-135.2040283,10.7591736
1217.4284625,4.1609143,-134.6255381,10.7792051
1218.4279932,4.9398531,-133.9999192,10.7456363
1219.427524,5.6802092,-133.3287693,10.7121725
1220.4270547,6.378966,-132.6141944,10.6786763
1221.4265855,7.0332309,-131.8585432,10.6450806
1222.4261162,7.6402771,-131.0643986,10.6112669
1223.425647,8.1975706,-130.234569,10.5770011
1224.4251778,8.7027924,-129.3720723,10.5420249
1225.4247085,9.1538557,-128.4801176,10.5060702
1226.4242393,9.548918,-127.5620836,10.4688746
1227.42377,9.8863883,-126.6214947,10.430199
1228.4233008,10.1649254,-125.6619939,10.3898504
1229.4228316,10.3836006,-124.686399,10.3477207
1230.4223623,10.5412622,-123.6991152,10.303659
1231.4218931,10.6370944,-122.7040604,10.2579766
1232.4214238,10.6703352,-121.705188,10.2123631
1233.4209546,10.6400977,-120.7065737,10.1700741
1234.4204853,10.5450948,-119.7121636,10.1357659
1235.4200161,10.3832486,-118.7265562,10.1109864
1236.4195469,10.1517488,-117.7552895,10.1099806
1237.4190776,9.8471249,-116.8039577,10.1099806
1238.4186084,9.4704339,-115.8784299,10.1099806
1239.4181391,9.0249385,-114.9836736,10.1150779
1240.4176699,8.5147241,-114.1240046,10.1268676
1241.4172006,7.9442971,-113.3030309,10.1451918
1242.4167314,7.3198941,-112.5224187,10.1764351
1243.4162622,6.6512376,-111.7795298,10.2433635
1244.4157929,5.9488672,-111.0682361,10.3541256
1245.4153237,5.2230767,-110.3809985,10.5095796
1246.4148544,4.4841508,-109.7096428,10.6933399
1247.4143852,3.7382057,-109.0462472,10.8723061
1248.4139159,2.9869527,-108.3874372,11.0467544
1249.4134467,2.2322113,-107.7321674,11.216936
1250.4129775,1.475244,-107.0791664,11.3830797
1251.4125082,0.7173798,-106.4270415,11.4301004
1252.412039,-0.0398908,-105.7741361,11.179656
1253.4115697,-0.7949053,-105.118541,10.9345811
1254.4111005,-1.5457848,-104.458156,10.6953097
1255.4106312,-2.2904292,-103.7907211,10.4622928
1256.410162,-3.0264411,-103.1138731,10.2360194
1257.4096928,-3.7513364,-102.4249211,10.0179287
1258.4092235,-4.4620109,-101.7209757,9.8095398
1259.4087543,-5.1545424,-100.9992203,9.6102313
1260.408285,-5.8249349,-100.2569502,9.4186983
1261.4078158,-6.4691339,-99.491844,9.2333609
1262.4073465,-7.0829871,-98.7021853,9.0521471
1263.4068773,-7.6623099,-97.8870963,8.872443
1264.4064081,-8.2029979,-97.0468172,8.6914767
1265.4059388,-8.70129,-96.1825124,8.5090581
1266.4054696,-9.1537782,-95.2941611,8.3332453
1267.4050003,-9.554641,-94.3798062,8.1740245
1268.4045311,-9.8944247,-93.4439061,8.0378042
1269.4040618,-10.1633862,-92.480179,7.9438699
1270.4035926,-10.3419845,-91.4946583,7.8798426
1271.4031234,-10.4166911,-90.4979924,7.8365371
1272.4026541,-10.378802,-89.499148,7.8088339
1273.4021849,-10.2222549,-88.511229,7.7936952
1274.4017156,-9.9443503,-87.5500066,7.7880652
1275.4012464,-9.5463164,-86.6323727,7.7880652
1276.4007771,-9.0345434,-85.7762266,7.7880652
1277.4003079,-8.4171367,-84.9909464,7.7900932
1278.3998387,-7.7227537,-84.2782319,7.8371811
1279.3993694,-6.9817165,-83.6114083,8.0297891
1280.3989002,-6.2022927,-82.9953293,8.2062539
1281.3984309,-5.375478,-82.4337318,8.3416045
1282.3979617,-4.5079859,-81.9342914,8.4632875
1283.3974924,-3.6067328,-81.4989776,8.5831543
1284.3970232,-2.6774026,-81.127542,8.7037426
1285.396554,-1.7251492,-80.8192799,8.8248759
1286.3960847,-0.7549342,-80.5733326,8.9460903
1287.3956155,0.2285443,-80.3885411,9.0672828
1288.3951462,1.2208621,-80.2632237,9.1892311
1289.394677,2.2178443,-80.1951969,9.312832
1290.3942077,3.2166216,-80.1813988,9.4394207
1291.3937385,4.2150663,-80.2167448,9.5783686
1292.3932693,5.2115134,-80.2955296,9.731232
1293.3928,6.2043367,-80.4121987,9.8965729
1294.3923308,7.1927329,-80.5613992,10.0738872
1295.3918615,8.1765665,-80.7379938,10.2628771
1296.3913923,9.1560836,-80.9370132,10.4533353
1297.3909231,10.1318517,-81.1536137,10.6385956
1298.3904538,11.1046383,-81.3831142,10.8189732
1299.3899846,12.0752172,-81.6219527,10.9947527
1300.3895153,13.0434094,-81.8696804,11.1661924
1301.3890461,14.0087109,-82.1278827,11.3335275
1302.3885768,14.9712125,-82.39704,11.496973
1303.3881076,15.9308506,-82.6765906,11.6567259
1304.3876384,16.8875725,-82.9659201,11.8129671
1305.3871691,17.8414666,-83.2644575,11.9658636
1306.3866999,18.7926187,-83.5716273,12.1155696
1307.3862306,19.7411315,-83.8868595,12.2622279
1308.3857614,20.6871213,-84.2095895,12.4059713
1309.3852921,21.6307167,-84.5392593,12.546923
1310.3848229,22.5720571,-84.8753175,12.6851983
1311.3843537,23.5112913,-85.2172204,12.8209044
1312.3838844,24.4485771,-85.5644315,12.9541421
1313.3834152,25.3840792,-85.9164218,13.0850055
1314.3829459,26.317969,-86.2726694,13.2135832
1315.3824767,27.2504233,-86.6326591,13.3399583
1316.3820074,28.1816234,-86.9958819,13.4642094
1317.3815382,29.1117545,-87.3618346,13.5864101
1318.381069,30.0410052,-87.7300189,13.7066304
1319.3805997,30.9695661,-88.0999405,13.8249362
1320.3801305,31.8976299,-88.4711088,13.9413901
1321.3796612,32.8253907,-88.8430353,14.0560511
1322.379192,33.753043,-89.2152334,14.1689754
1323.3787227,34.6807817,-89.5872171,14.2802165
1324.3782535,35.6088015,-89.9585,14.3898251
1325.3777843,36.5372959,-90.3285949,14.4978494
1326.377315,37.4664574,-90.6970122,14.6043354
1327.3768458,38.3964762,-91.0632594,14.4507674
1328.3763765,39.3275404,-91.4268403,14.2602922
1329.3759073,40.2598346,-91.787254,14.0696316
1330.375438,41.19354,-92.1439942,13.8786479
1331.3749688,42.1288329,-92.4965484,13.6871979
1332.3744996,43.0658846,-92.8443976,13.4951318
1333.3740303,44.0048601,-93.1870155,13.3022917
1334.3735611,44.9459174,-93.5238683,13.1085098
1335.3730918,45.8892064,-93.8544142,12.913607
1336.3726226,46.8348677,-94.1781036,12.7173907
1337.3721533,47.7830316,-94.4943792,12.5196526
1338.3716841,48.7338168,-94.8026761,12.3201663
1339.3712149,49.6873288,-95.1024225,12.1186848
1340.3707456,50.6436591,-95.3930406,11.9149369
1341.3702764,51.6028825,-95.6739473,11.708626
1342.3698071,52.5650588,-95.9445567,11.4994204
1343.3693379,53.5302215,-96.2042793,11.2869645
1344.3688686,54.4984218,-96.4524702,11.0744683
1345.3683994,55.469823,-96.6875224,10.8773477
1346.3679302,56.44548,-96.9045365,10.7056658
1347.3674609,57.4259827,-97.0958693,10.5602699
1348.3669917,58.4120011,-97.253975,10.4222129
1349.3665224,59.4040354,-97.3753829,10.28234
1350.3660532,60.4005377,-97.4589807,10.1392012
1351.3655839,61.3995717,-97.5035069,9.9939937
1352.3651147,62.3996637,-97.5077407,9.8468661
1353.3646455,63.399043,-97.4703872,9.698127
1354.3641762,64.3957889,-97.3900734,9.5482188
1355.363707,65.3878018,-97.2653073,9.3978731
1356.3632377,66.3727647,-97.0944029,9.248295
1357.3627685,67.3480308,-96.8753696,9.1016279
1358.3622992,68.3103864,-96.6057042,8.9618539
1359.36183,69.2556559,-96.2820729,8.836446
1360.3613608,70.1790975,-95.8991048,8.7353713
1361.3608915,71.0734232,-95.449384,8.6651255
1362.3604223,71.9269574,-94.9266778,8.6230031
1363.359953,72.7263091,-94.3285682,8.6015339
1364.3594838,73.4604784,-93.6557331,8.6015339
1365.3590146,74.1228619,-92.9124454,8.6015339
1366.3585453,74.7181959,-92.1105067,8.6538442
1367.3580761,75.2445429,-91.2622729,8.7242947
1368.3576068,75.7034766,-90.3761526,8.8076216
1369.3571376,76.1017876,-89.4591303,8.9180584
1370.3566683,76.4473127,-88.5215651,9.0609272
1371.3561991,76.7470599,-87.5683243,9.2229675
1372.3557299,77.0052158,-86.6021047,9.3931874
1373.3552606,77.2254539,-85.6261001,9.5706033
1374.3547914,77.4116037,-84.6427072,9.7550866
1375.3543221,77.5675498,-83.6540181,9.946749
1376.3538529,77.6971992,-82.6617948,10.1456978
1377.3533836,77.8044066,-81.6673966,10.3394478
1378.3529144,77.8928455,-80.6716672,10.527794
1379.3524452,77.9658014,-79.6749623,10.7110718
1380.3519759,78.0257994,-78.6771346,10.8895838
1381.3515067,78.0740388,-77.6782716,11.0636036
1382.3510374,78.1096857,-76.6800815,11.23338
1383.3505682,78.1333054,-75.682261,11.3991399
1384.3500989,78.1598472,-74.6834001,11.5610906
1385.3496297,78.2076822,-73.6853439,11.7194227
1386.3491605,78.2882443,-72.689182,11.8256282
1387.3486912,78.403713,-71.696337,11.9196639
1388.348222,78.5527283,-70.7078655,12.0166557
1389.3477527,78.7336191,-69.7246692,12.1173509
1390.3472835,78.9447764,-68.7475158,12.2213639
1391.3468142,79.1845659,-67.777184,12.3286429
1392.346345,79.4513874,-66.8140574,12.439324
1393.3458758,79.7436063,-65.8583711,12.5538476
1394.3454065,80.0596283,-64.9102937,12.6723181
1395.3449373,80.3981288,-63.9699752,12.7931813
1396.344468,80.7579923,-63.0375864,12.9155409
1397.3439988,81.1382707,-62.1132937,13.0386749
1398.3435295,81.5381319,-61.1972626,13.1621064
1399.3430603,81.956828,-60.2896501,13.2855213
1400.3425911,82.3936688,-59.3906,13.408735
1401.3421218,82.8480043,-58.5002388,13.5316561
1402.3416526,83.3192115,-57.6186723,13.6527594
1403.3411833,83.8066856,-56.7459837,13.7719191
1404.3407141,84.3098341,-55.8822315,13.889199
1405.3402448,84.828073,-55.0274487,14.0046598
1406.3397756,85.3608245,-54.1816416,14.1183591
1407.3393064,85.9075158,-53.3447893,14.2303514
1408.3388371,86.4675795,-52.5168438,14.3406886
1409.3383679,87.0404535,-51.6977303,14.4494202
1410.3378986,87.6255824,-50.8873477,14.556593
1411.3374294,88.2224189,-50.0855703,14.6622519
1412.3369601,88.8304259,-49.292249,14.7664397
1413.3364909,89.4490776,-48.5072157,14.8691972
1414.3360217,90.077864,-47.7302827,14.9705633
1415.3355524,90.7162894,-46.9612526,15.0705754
1416.3350832,91.3638967,-46.1998907,15.1692691
1417.3346139,92.0200777,-45.4459174,15.2666787
1418.3341447,92.6834601,-44.6982706,15.362837
1419.3336754,93.3523963,-43.9555848,15.4577754
1420.3332062,94.0252843,-43.2164779,15.5515241
1421.332737,94.7007475,-42.4797228,15.644112
1422.3322677,95.3778963,-41.7445164,15.735567
1423.3317985,96.0561795,-41.0103564,15.825916
1424.3313292,96.7353575,-40.2770239,15.9151847
1425.33086,97.4153189,-39.5444176,16.0033979
1426.3303907,98.0959685,-38.8124503,16.0905796
1427.3299215,98.7772103,-38.0810339,16.1767528
1428.3294523,99.4589483,-37.3500793,16.2619397
1429.328983,100.1410858,-36.6194972,16.3461618
1430.3285138,100.8235258,-35.8891978,16.4294398
1431.3280445,101.5061712,-35.1590909,16.5117937
1432.3275753,102.188925,-34.4290856,16.5932428
1433.3271061,102.8716901,-33.6990911,16.6738058
1434.3266368,103.5543692,-32.9690165,16.7535008
1435.3261676,104.2368651,-32.2387708,16.8323452
1436.3256983,104.9190804,-31.5082632,16.910356
1437.3252291,105.6009179,-30.7774034,16.9875496
1438.3247598,106.2822809,-30.0461004,17.0639418
1439.3242906,106.9630742,-29.3142623,17.139548
1440.3238214,107.6432199,-28.5818228,17.2143832
1441.3233521,108.3227195,-27.8487875,17.2884619
1442.3228829,109.0015961,-27.1151742,17.3617979
1443.3224136,109.6798699,-26.3810037,17.4344051
1444.3219444,110.3575617,-25.6462959,17.5062966
1445.3214751,111.0346924,-24.9110709,17.5774853
1446.3210059,111.7112829,-24.1753487,17.6479837
1447.3205367,112.3873541,-23.4391493,17.7178038
1448.3200674,113.062927,-22.7024925,17.7869575
1449.3195982,113.7380226,-21.9653983,17.8554563
1450.3191289,114.4126619,-21.2278864,17.9233113
1451.3186597,115.086866,-20.4899766,17.9905334
1452.3181904,115.760656,-19.7516886,18.0571332
1453.3177212,116.4340529,-19.0130421,18.1231209
1454.317252,117.1070781,-18.2740569,18.1885066
1455.3167827,117.7797526,-17.5347524,18.2533001
1456.3163135,118.4520976,-16.7951482,18.3175108
1457.3158442,119.1241344,-16.055264,18.381148
1458.315375,119.7958842,-15.3151192,18.4442208
1459.3149057,120.4673683,-14.5747334,18.5067381
1460.3144365,121.1386079,-13.8341259,18.5687083
1461.3139673,121.8096244,-13.0933162,18.6301399
1462.313498,122.480439,-12.3523237,18.6910411
1463.3130288,123.1510731,-11.6111678,18.7514199
1464.3125595,123.8215479,-10.8698679,18.8112841
1465.3120903,124.4918849,-10.1284434,18.8706413
1466.311621,125.1621054,-9.3869135,18.9294989
1467.3111518,125.8322307,-8.6452977,18.9878643
1468.3106826,126.5022823,-7.9036152,19.0457445
1469.3102133,127.1722814,-7.1618854,19.1031465
1470.3097441,127.8422495,-6.4201275,19.1600771
1471.3092748,128.5122079,-5.678361,19.2165429
1472.3088056,129.182178,-4.936605,19.2725505
1473.3083363,129.8521812,-4.194879,19.3281061
1474.3078671,130.5222389,-3.4532022,19.383216
1475.3073979,131.1923725,-2.7115939,19.4378863
1476.3069286,131.8626034,-1.9700736,19.4921229
1477.3064594,132.5329528,-1.2286605,19.5459316
1478.3059901,133.2034423,-0.4873741,19.5993183
1479.3055209,133.8740931,0.2537663,19.6522883
1480.3050516,134.5449267,0.9947414,19.7048473
1481.3045824,135.2159644,1.7355316,19.7570006
1482.3041132,135.8872275,2.4761175,19.8087534
1483.3036439,136.5587373,3.2164796,19.8601109
1484.3031747,137.2305153,3.9565985,19.9110781
1485.3027054,137.9025827,4.6964546,19.9616599
