# x_m,y_m,w_tr_right_m,w_tr_left_m
6.466774193548387,3.196806451612903,0.22,0.22
6.485161290322581,3.223193548387097,0.22,0.22
6.503548387096775,3.2496774193548386,0.22,0.22
6.521612903225806,3.2761290322580647,0.22,0.22
6.54,3.30258064516129,0.22,0.22
6.558064516129033,3.329032258064516,0.22,0.22
6.575806451612903,3.355483870967742,0.22,0.22
6.593870967741935,3.3822580645161286,0.22,0.22
6.611935483870968,3.4090322580645163,0.22,0.22
6.629677419354839,3.4358064516129034,0.22,0.22
6.64741935483871,3.4625806451612906,0.22,0.22
6.6651612903225805,3.4893548387096773,0.22,0.22
6.682903225806451,3.516451612903226,0.22,0.22
6.700645161290322,3.543548387096774,0.22,0.22
6.718064516129032,3.5703225806451617,0.22,0.22
6.735806451612904,3.597741935483871,0.22,0.22
6.753225806451613,3.62483870967742,0.22,0.22
6.7706451612903225,3.651935483870968,0.22,0.22
6.788064516129032,3.679354838709677,0.22,0.22
6.805483870967742,3.706451612903226,0.22,0.22
6.822903225806451,3.733870967741936,0.22,0.22
6.84,3.761290322580645,0.22,0.22
6.85741935483871,3.7887096774193543,0.22,0.22
6.8745161290322585,3.816129032258064,0.22,0.22
6.891612903225806,3.843870967741936,0.22,0.22
6.908709677419354,3.871290322580645,0.22,0.22
6.925483870967742,3.899032258064517,0.22,0.22
6.942258064516129,3.9264516129032256,0.22,0.22
6.959032258064516,3.9541935483870967,0.22,0.22
6.975483870967742,3.981935483870968,0.22,0.22
6.991935483870968,4.01,0.22,0.22
7.008387096774193,4.037741935483871,0.22,0.22
7.02483870967742,4.065483870967742,0.22,0.22
7.040967741935484,4.093548387096774,0.22,0.22
7.057096774193549,4.121612903225806,0.22,0.22
7.072903225806451,4.149677419354839,0.22,0.22
7.088709677419355,4.177741935483871,0.22,0.22
7.104516129032258,4.205806451612904,0.22,0.22
7.120322580645161,4.234193548387096,0.22,0.22
7.135806451612903,4.2622580645161285,0.22,0.22
7.151290322580645,4.290645161290322,0.22,0.22
7.166774193548386,4.3187096774193545,0.22,0.22
7.182258064516129,4.347096774193548,0.22,0.22
7.197741935483871,4.3751612903225805,0.22,0.22
7.212903225806452,4.403548387096774,0.22,0.22
7.228387096774194,4.431612903225807,0.22,0.22
7.243548387096775,4.46,0.22,0.22
7.258709677419355,4.4880645161290325,0.22,0.22
7.274193548387097,4.516129032258065,0.22,0.22
7.289354838709677,4.5441935483870965,0.22,0.22
7.304516129032258,4.572258064516129,0.22,0.22
7.319677419354838,4.6003225806451615,0.22,0.22
7.33516129032258,4.628387096774193,0.22,0.22
7.3503225806451615,4.656451612903226,0.22,0.22
7.365483870967743,4.684838709677419,0.22,0.22
7.380967741935484,4.712903225806452,0.22,0.22
7.396451612903226,4.740967741935484,0.22,0.22
7.411612903225806,4.769032258064517,0.22,0.22
7.427096774193549,4.797096774193549,0.22,0.22
7.44258064516129,4.825161290322581,0.22,0.22
7.458064516129032,4.853548387096774,0.22,0.22
7.473548387096774,4.881612903225807,0.22,0.22
7.489032258064516,4.91,0.22,0.22
7.5045161290322575,4.938064516129033,0.22,0.22
7.52,4.966451612903226,0.22,0.22
7.535483870967742,4.99483870967742,0.22,0.22
7.550967741935485,5.022903225806452,0.22,0.22
7.566451612903226,5.051290322580646,0.22,0.22
7.581935483870968,5.079677419354839,0.22,0.22
7.59741935483871,5.108064516129032,0.22,0.22
7.612903225806452,5.136451612903225,0.22,0.22
7.628387096774193,5.164516129032258,0.22,0.22
7.643870967741936,5.192903225806451,0.22,0.22
7.659354838709677,5.2212903225806455,0.22,0.22
7.674838709677419,5.249677419354839,0.22,0.22
7.690322580645161,5.2780645161290325,0.22,0.22
7.705806451612903,5.306451612903226,0.22,0.22
7.721290322580645,5.33483870967742,0.22,0.22
7.736774193548388,5.363548387096775,0.22,0.22
7.751935483870968,5.391935483870968,0.22,0.22
7.76741935483871,5.420322580645161,0.22,0.22
7.782903225806452,5.448709677419354,0.22,0.22
7.798387096774194,5.477096774193548,0.22,0.22
7.813870967741935,5.505806451612903,0.22,0.22
7.829354838709678,5.534193548387097,0.22,0.22
7.844516129032258,5.56258064516129,0.22,0.22
7.86,5.590967741935484,0.22,0.22
7.875483870967741,5.619677419354839,0.22,0.22
7.8906451612903235,5.648064516129033,0.22,0.22
7.906129032258065,5.676451612903226,0.22,0.22
7.921290322580645,5.70483870967742,0.22,0.22
7.936451612903226,5.733225806451612,0.22,0.22
7.951935483870967,5.761935483870968,0.22,0.22
7.967096774193548,5.790322580645161,0.22,0.22
7.982258064516128,5.8187096774193545,0.22,0.22
7.997419354838709,5.84741935483871,0.22,0.22
8.01258064516129,5.875806451612903,0.22,0.22
8.02774193548387,5.904193548387097,0.22,0.22
8.042903225806452,5.932903225806451,0.22,0.22
8.05774193548387,5.961290322580646,0.22,0.22
8.072903225806451,5.99,0.22,0.22
8.088064516129032,6.018387096774194,0.22,0.22
8.102903225806452,6.047096774193549,0.22,0.22
8.11774193548387,6.075483870967742,0.22,0.22
8.13258064516129,6.104193548387096,0.22,0.22
8.147419354838709,6.132903225806452,0.22,0.22
8.162258064516129,6.161290322580645,0.22,0.22
8.177096774193549,6.19,0.22,0.22
8.191612903225806,6.218709677419355,0.22,0.22
8.206129032258064,6.247419354838709,0.22,0.22
8.220645161290323,6.276129032258065,0.22,0.22
8.234838709677419,6.304838709677419,0.22,0.22
8.249032258064515,6.333870967741936,0.22,0.22
8.263225806451613,6.362580645161291,0.22,0.22
8.277096774193547,6.391612903225806,0.22,0.22
8.290967741935484,6.420645161290322,0.22,0.22
8.304516129032258,6.449677419354838,0.22,0.22
8.317741935483872,6.479032258064516,0.22,0.22
8.330645161290322,6.508387096774193,0.22,0.22
8.343225806451612,6.53774193548387,0.22,0.22
8.355161290322581,6.567096774193549,0.22,0.22
8.367096774193548,6.596774193548387,0.22,0.22
8.378387096774194,6.626451612903225,0.22,0.22
8.389032258064516,6.656451612903226,0.22,0.22
8.399354838709677,6.686451612903226,0.22,0.22
8.408709677419356,6.716451612903226,0.22,0.22
8.41741935483871,6.746774193548387,0.22,0.22
8.425483870967742,6.776774193548388,0.22,0.22
8.432580645161291,6.80741935483871,0.22,0.22
8.439032258064517,6.837741935483871,0.22,0.22
8.444516129032257,6.868387096774193,0.22,0.22
8.448709677419355,6.898709677419356,0.22,0.22
8.451935483870967,6.929354838709678,0.22,0.22
8.454193548387096,6.96,0.22,0.22
8.45516129032258,6.990645161290323,0.22,0.22
8.45516129032258,7.020967741935484,0.22,0.22
8.453548387096774,7.051290322580646,0.22,0.22
8.450967741935484,7.081290322580646,0.22,0.22
8.447096774193549,7.111290322580645,0.22,0.22
8.441935483870967,7.1409677419354844,0.22,0.22
8.435483870967742,7.170322580645161,0.22,0.22
8.42741935483871,7.199354838709677,0.22,0.22
8.418387096774195,7.227741935483871,0.22,0.22
8.408064516129032,7.255806451612903,0.22,0.22
8.396129032258063,7.283225806451613,0.22,0.22
8.383225806451613,7.3103225806451615,0.22,0.22
8.368709677419355,7.336451612903226,0.22,0.22
8.353225806451613,7.361935483870968,0.22,0.22
8.336774193548386,7.386451612903225,0.22,0.22
8.318709677419355,7.410645161290322,0.22,0.22
8.29967741935484,7.433548387096774,0.22,0.22
8.279677419354838,7.4554838709677425,0.22,0.22
8.258709677419354,7.476774193548387,0.22,0.22
8.236451612903226,7.496774193548387,0.22,0.22
8.213548387096774,7.516129032258065,0.22,0.22
8.189677419354839,7.533870967741936,0.22,0.22
8.16483870967742,7.550967741935485,0.22,0.22
8.139354838709677,7.566774193548387,0.22,0.22
8.112903225806452,7.581290322580646,0.22,0.22
8.086129032258064,7.594838709677419,0.22,0.22
8.058387096774194,7.60741935483871,0.22,0.22
8.03032258064516,7.618709677419355,0.22,0.22
8.001290322580646,7.628709677419355,0.22,0.22
7.972258064516128,7.637741935483871,0.22,0.22
7.94258064516129,7.645483870967742,0.22,0.22
7.91258064516129,7.652258064516129,0.22,0.22
7.882258064516129,7.6577419354838705,0.22,0.22
7.851612903225806,7.66258064516129,0.22,0.22
7.820967741935483,7.666129032258064,0.22,0.22
7.79,7.668709677419354,0.22,0.22
7.758709677419355,7.670322580645161,0.22,0.22
7.72741935483871,7.671290322580645,0.22,0.22
7.696129032258065,7.670967741935484,0.22,0.22
7.664516129032258,7.670322580645161,0.22,0.22
7.6332258064516125,7.668387096774193,0.22,0.22
7.601612903225806,7.6658064516129025,0.22,0.22
7.569999999999999,7.66258064516129,0.22,0.22
7.538387096774193,7.658709677419354,0.22,0.22
7.507096774193548,7.654193548387097,0.22,0.22
7.475806451612903,7.649032258064516,0.22,0.22
7.444193548387097,7.643225806451613,0.22,0.22
7.412903225806452,7.636774193548387,0.22,0.22
7.381612903225807,7.63,0.22,0.22
7.350645161290322,7.622580645161291,0.22,0.22
7.319354838709677,7.61483870967742,0.22,0.22
7.288387096774193,7.606774193548387,0.22,0.22
7.257419354838709,7.598064516129032,0.22,0.22
7.226451612903226,7.589032258064516,0.22,0.22
7.195806451612903,7.579677419354839,0.22,0.22
7.16483870967742,7.569999999999999,0.22,0.22
7.134193548387096,7.56,0.22,0.22
7.103870967741935,7.549677419354839,0.22,0.22
7.073225806451613,7.539032258064516,0.22,0.22
7.042903225806452,7.5283870967741935,0.22,0.22
7.0125806451612895,7.517096774193549,0.22,0.22
6.98258064516129,7.505806451612903,0.22,0.22
6.952258064516129,7.494193548387097,0.22,0.22
6.92225806451613,7.482258064516128,0.22,0.22
6.892258064516129,7.47,0.22,0.22
6.862580645161291,7.457741935483871,0.22,0.22
6.832903225806452,7.445161290322581,0.22,0.22
6.803225806451613,7.432258064516129,0.22,0.22
6.773870967741936,7.419032258064516,0.22,0.22
6.744193548387097,7.405806451612904,0.22,0.22
6.71516129032258,7.39258064516129,0.22,0.22
6.685806451612903,7.378709677419355,0.22,0.22
6.656774193548388,7.36483870967742,0.22,0.22
6.627741935483871,7.350645161290322,0.22,0.22
6.599032258064516,7.336451612903226,0.22,0.22
6.570322580645161,7.321612903225806,0.22,0.22
6.541612903225806,7.307096774193549,0.22,0.22
6.513225806451612,7.291935483870968,0.22,0.22
6.48483870967742,7.276774193548388,0.22,0.22
6.456774193548387,7.261290322580645,0.22,0.22
6.428709677419355,7.2454838709677425,0.22,0.22
6.400967741935484,7.229354838709677,0.22,0.22
6.373225806451613,7.213225806451613,0.22,0.22
6.345483870967742,7.196774193548387,0.22,0.22
6.3180645161290325,7.180000000000001,0.22,0.22
6.290645161290322,7.163225806451613,0.22,0.22
6.263548387096773,7.146129032258065,0.22,0.22
6.236451612903227,7.128709677419355,0.22,0.22
6.209354838709678,7.111290322580645,0.22,0.22
6.18258064516129,7.093548387096774,0.22,0.22
6.155806451612904,7.075806451612903,0.22,0.22
6.129354838709677,7.057741935483871,0.22,0.22
6.102903225806451,7.039354838709677,0.22,0.22
6.0764516129032256,7.020967741935484,0.22,0.22
6.050000000000001,7.002258064516129,0.22,0.22
6.023870967741936,6.983548387096774,0.22,0.22
5.998064516129032,6.964516129032258,0.22,0.22
5.971935483870968,6.945483870967742,0.22,0.22
5.946129032258065,6.926451612903226,0.22,0.22
5.920322580645161,6.9070967741935485,0.22,0.22
5.894516129032258,6.887741935483871,0.22,0.22
5.868709677419355,6.868387096774193,0.22,0.22
5.8432258064516125,6.848709677419355,0.22,0.22
5.817741935483871,6.829032258064516,0.22,0.22
5.792258064516129,6.809354838709678,0.22,0.22
5.767096774193549,6.789354838709677,0.22,0.22
5.741612903225807,6.769354838709678,0.22,0.22
5.716451612903226,6.749354838709677,0.22,0.22
5.691612903225806,6.7293548387096775,0.22,0.22
5.666451612903225,6.709354838709678,0.22,0.22
5.641612903225806,6.6890322580645165,0.22,0.22
5.616774193548388,6.668709677419354,0.22,0.22
5.591935483870968,6.648387096774194,0.22,0.22
5.567096774193549,6.627741935483871,0.22,0.22
5.54258064516129,6.60741935483871,0.22,0.22
5.518064516129033,6.586774193548387,0.22,0.22
5.493225806451613,6.565806451612903,0.22,0.22
5.469032258064516,6.54516129032258,0.22,0.22
5.444516129032258,6.524193548387097,0.22,0.22
5.420322580645161,6.503225806451613,0.22,0.22
5.395806451612904,6.482258064516128,0.22,0.22
5.371612903225807,6.460967741935484,0.22,0.22
5.34741935483871,6.44,0.22,0.22
5.323225806451613,6.418709677419354,0.22,0.22
5.299354838709678,6.397096774193549,0.22,0.22
5.275161290322581,6.375806451612903,0.22,0.22
5.251290322580645,6.354193548387096,0.22,0.22
5.22741935483871,6.332903225806452,0.22,0.22
5.203548387096775,6.311290322580645,0.22,0.22
5.179677419354839,6.289677419354838,0.22,0.22
5.155806451612904,6.267741935483872,0.22,0.22
5.132258064516129,6.2461290322580645,0.22,0.22
5.108387096774194,6.224193548387096,0.22,0.22
5.08483870967742,6.20258064516129,0.22,0.22
5.061290322580645,6.180645161290323,0.22,0.22
5.03774193548387,6.158709677419354,0.22,0.22
5.014193548387096,6.136774193548387,0.22,0.22
4.990645161290323,6.11483870967742,0.22,0.22
4.967096774193548,6.092903225806452,0.22,0.22
4.943870967741935,6.070967741935483,0.22,0.22
4.920322580645161,6.049032258064517,0.22,0.22
4.896774193548388,6.026774193548388,0.22,0.22
4.873548387096775,6.004838709677419,0.22,0.22
4.85,5.98258064516129,0.22,0.22
4.8267741935483865,5.960322580645162,0.22,0.22
4.803548387096774,5.938387096774194,0.22,0.22
4.78,5.916129032258064,0.22,0.22
4.756774193548387,5.893870967741936,0.22,0.22
4.733548387096774,5.871612903225807,0.22,0.22
4.71,5.849032258064516,0.22,0.22
4.686774193548387,5.8267741935483865,0.22,0.22
4.663548387096774,5.804516129032258,0.22,0.22
4.640322580645161,5.781935483870968,0.22,0.22
4.6170967741935485,5.759677419354839,0.22,0.22
4.593870967741935,5.737096774193549,0.22,0.22
4.570967741935483,5.714838709677419,0.22,0.22
4.547741935483871,5.692258064516129,0.22,0.22
4.524516129032258,5.669677419354838,0.22,0.22
4.501612903225807,5.64741935483871,0.22,0.22
4.478387096774194,5.62483870967742,0.22,0.22
4.455483870967743,5.602258064516128,0.22,0.22
4.43258064516129,5.579677419354839,0.22,0.22
4.409677419354838,5.557096774193549,0.22,0.22
4.386451612903225,5.534193548387097,0.22,0.22
4.363548387096775,5.511612903225807,0.22,0.22
4.340645161290323,5.489032258064516,0.22,0.22
4.317741935483871,5.466129032258064,0.22,0.22
4.29516129032258,5.443548387096774,0.22,0.22
4.272258064516129,5.420645161290322,0.22,0.22
4.249354838709677,5.397741935483872,0.22,0.22
4.226451612903226,5.37483870967742,0.22,0.22
4.203870967741936,5.351935483870967,0.22,0.22
4.1809677419354845,5.329032258064516,0.22,0.22
4.158064516129032,5.306129032258065,0.22,0.22
4.135483870967741,5.283225806451613,0.22,0.22
4.112903225806452,5.26,0.22,0.22
4.09,5.236774193548388,0.22,0.22
4.06741935483871,5.213870967741936,0.22,0.22
4.0445161290322575,5.190645161290322,0.22,0.22
4.021935483870968,5.167419354838709,0.22,0.22
3.9993548387096776,5.144193548387097,0.22,0.22
3.9767741935483873,5.120645161290323,0.22,0.22
3.9541935483870967,5.09741935483871,0.22,0.22
3.9312903225806455,5.074193548387097,0.22,0.22
3.908709677419355,5.050645161290323,0.22,0.22
3.886451612903226,5.02741935483871,0.22,0.22
3.863870967741936,5.003870967741936,0.22,0.22
3.841290322580645,4.9803225806451605,0.22,0.22
3.8187096774193545,4.956774193548387,0.22,0.22
3.7964516129032257,4.933548387096774,0.22,0.22
3.774193548387097,4.91,0.22,0.22
3.751935483870968,4.886451612903225,0.22,0.22
3.729677419354839,4.863225806451613,0.22,0.22
3.7074193548387098,4.839677419354839,0.22,0.22
3.685161290322581,4.816129032258065,0.22,0.22
3.6632258064516128,4.792903225806452,0.22,0.22
3.640967741935484,4.769354838709678,0.22,0.22
3.619032258064516,4.7461290322580645,0.22,0.22
3.5970967741935485,4.72258064516129,0.22,0.22
3.5751612903225807,4.699354838709677,0.22,0.22
3.553548387096774,4.675806451612903,0.22,0.22
3.5316129032258066,4.65258064516129,0.22,0.22
3.51,4.629032258064516,0.22,0.22
3.488064516129032,4.605806451612903,0.22,0.22
3.4664516129032257,4.58225806451613,0.22,0.22
3.44483870967742,4.558709677419355,0.22,0.22
3.422903225806452,4.535161290322581,0.22,0.22
3.401290322580645,4.511612903225807,0.22,0.22
3.3796774193548385,4.4880645161290325,0.22,0.22
3.357741935483871,4.4641935483870965,0.22,0.22
3.336129032258065,4.440645161290322,0.22,0.22
3.314516129032258,4.416774193548386,0.22,0.22
3.292903225806452,4.392903225806452,0.22,0.22
3.271290322580645,4.369032258064516,0.22,0.22
3.2496774193548386,4.34516129032258,0.22,0.22
3.228064516129032,4.321290322580645,0.22,0.22
3.2063548387096774,4.29741935483871,0.22,0.22
3.184774193548387,4.273225806451613,0.22,0.22
3.1632258064516128,4.249354838709677,0.22,0.22
3.1416774193548385,4.22516129032258,0.22,0.22
3.1201935483870966,4.200967741935483,0.22,0.22
3.0987096774193548,4.176774193548387,0.22,0.22
3.077258064516129,4.15258064516129,0.22,0.22
3.0558064516129035,4.128387096774194,0.22,0.22
3.0344193548387093,4.103870967741935,0.22,0.22
3.0130645161290324,4.079677419354839,0.22,0.22
2.9917096774193546,4.05516129032258,0.22,0.22
2.970387096774193,4.030967741935483,0.22,0.22
2.9490967741935483,4.006451612903226,0.22,0.22
2.9278387096774194,3.981935483870968,0.22,0.22
2.9066129032258066,3.957741935483871,0.22,0.22
2.8853870967741937,3.933225806451613,0.22,0.22
2.864193548387097,3.908709677419355,0.22,0.22
2.843,3.884193548387097,0.22,0.22
2.82183870967742,3.859677419354839,0.22,0.22
2.8006774193548387,3.835161290322581,0.22,0.22
2.779548387096774,3.810967741935484,0.22,0.22
2.758419354838709,3.7864516129032255,0.22,0.22
2.737322580645161,3.761935483870968,0.22,0.22
2.716225806451613,3.7374193548387096,0.22,0.22
2.6951612903225803,3.712903225806452,0.22,0.22
2.6740967741935484,3.6883870967741936,0.22,0.22
2.653032258064516,3.663870967741935,0.22,0.22
2.632,3.639354838709677,0.22,0.22
2.611,3.6148387096774193,0.22,0.22
2.590032258064516,3.5903225806451613,0.22,0.22
2.5690967741935484,3.5658064516129038,0.22,0.22
2.548193548387097,3.540967741935484,0.22,0.22
2.527322580645161,3.516451612903226,0.22,0.22
2.506516129032258,3.4919354838709675,0.22,0.22
2.4857419354838712,3.467096774193549,0.22,0.22
2.465032258064516,3.4422580645161287,0.22,0.22
2.4443870967741934,3.417741935483871,0.22,0.22
2.423774193548387,3.392903225806452,0.22,0.22
2.403258064516129,3.3680645161290323,0.22,0.22
2.382774193548387,3.343225806451613,0.22,0.22
2.3623548387096776,3.318387096774193,0.22,0.22
2.342,3.293548387096774,0.22,0.22
2.321677419354838,3.2687096774193547,0.22,0.22
2.3014193548387096,3.2435483870967743,0.22,0.22
2.2811612903225806,3.2186129032258064,0.22,0.22
2.260967741935484,3.1936129032258065,0.22,0.22
2.240774193548387,3.168548387096774,0.22,0.22
2.220612903225806,3.1434516129032257,0.22,0.22
2.200483870967742,3.1183225806451613,0.22,0.22
2.180354838709677,3.093161290322581,0.22,0.22
2.1602258064516127,3.067967741935484,0.22,0.22
2.140129032258064,3.042741935483871,0.22,0.22
2.120032258064516,3.017451612903226,0.22,0.22
2.099935483870968,2.992161290322581,0.22,0.22
2.079870967741936,2.966806451612903,0.22,0.22
2.059806451612903,2.9414193548387098,0.22,0.22
2.039806451612903,2.9160322580645164,0.22,0.22
2.019806451612903,2.8905806451612905,0.22,0.22
1.9998709677419355,2.865096774193548,0.22,0.22
1.979967741935484,2.839612903225807,0.22,0.22
1.960129032258065,2.8140645161290325,0.22,0.22
1.9403548387096776,2.7884838709677418,0.22,0.22
1.9206129032258064,2.762903225806452,0.22,0.22
1.900967741935484,2.737258064516129,0.22,0.22
1.8814193548387097,2.7115806451612903,0.22,0.22
1.861903225806452,2.685838709677419,0.22,0.22
1.842516129032258,2.660064516129032,0.22,0.22
1.823193548387097,2.6342580645161293,0.22,0.22
1.803935483870968,2.6083870967741936,0.22,0.22
1.7847741935483872,2.582483870967742,0.22,0.22
1.7657096774193548,2.556483870967742,0.22,0.22
1.746741935483871,2.5304516129032257,0.22,0.22
1.7278387096774197,2.504354838709677,0.22,0.22
1.709,2.4781935483870967,0.22,0.22
1.6902580645161291,2.452,0.22,0.22
1.6715806451612905,2.4257096774193547,0.22,0.22
1.6529677419354838,2.399387096774193,0.22,0.22
1.6344193548387098,2.373032258064516,0.22,0.22
1.615935483870968,2.3465806451612905,0.22,0.22
1.597483870967742,2.3201290322580648,0.22,0.22
1.5790967741935484,2.2936451612903226,0.22,0.22
1.5607741935483872,2.2670967741935484,0.22,0.22
1.542483870967742,2.240548387096774,0.22,0.22
1.5241935483870968,2.2139677419354835,0.22,0.22
1.505967741935484,2.1873870967741933,0.22,0.22
1.4877419354838708,2.160806451612903,0.22,0.22
1.469548387096774,2.134225806451613,0.22,0.22
1.4513870967741935,2.107645161290322,0.22,0.22
1.4332258064516128,2.0810967741935484,0.22,0.22
1.4150645161290325,2.0545161290322578,0.22,0.22
1.3969032258064518,2.027967741935484,0.22,0.22
1.378774193548387,2.0014193548387094,0.22,0.22
1.3606129032258063,1.9748709677419356,0.22,0.22
1.3424838709677418,1.9483225806451612,0.22,0.22
1.3243225806451613,1.9217741935483872,0.22,0.22
1.3061935483870968,1.895225806451613,0.22,0.22
1.2880322580645165,1.8686451612903223,0.22,0.22
1.2699032258064515,1.8420645161290323,0.22,0.22
1.251741935483871,1.8154516129032257,0.22,0.22
1.2336451612903228,1.7888064516129034,0.22,0.22
1.215516129032258,1.7621612903225807,0.22,0.22
1.1974193548387095,1.7354516129032258,0.22,0.22
1.1793870967741935,1.7087096774193549,0.22,0.22
1.1613548387096777,1.6819354838709677,0.22,0.22
1.1433548387096777,1.6551290322580643,0.22,0.22
1.1254193548387097,1.628258064516129,0.22,0.22
1.1075483870967744,1.6013548387096774,0.22,0.22
1.0897096774193549,1.5743870967741935,0.22,0.22
1.0719354838709676,1.5473870967741936,0.22,0.22
1.054258064516129,1.5203548387096777,0.22,0.22
1.0366451612903227,1.4932580645161289,0.22,0.22
1.0190967741935484,1.466129032258065,0.22,0.22
1.0016451612903223,1.4389677419354838,0.22,0.22
0.9842580645161292,1.4117741935483872,0.22,0.22
0.967,1.384548387096774,0.22,0.22
0.9498064516129032,1.3572580645161292,0.22,0.22
0.9326774193548388,1.3299354838709678,0.22,0.22
0.9156774193548388,1.3026129032258065,0.22,0.22
0.8987419354838709,1.2752258064516129,0.22,0.22
0.8819032258064515,1.2478064516129033,0.22,0.22
0.8651290322580645,1.2203548387096774,0.22,0.22
0.8484516129032258,1.1928709677419354,0.22,0.22
0.8318709677419355,1.1653225806451613,0.22,0.22
0.8153548387096774,1.1377741935483872,0.22,0.22
0.7988709677419356,1.1101290322580646,0.22,0.22
0.782483870967742,1.082483870967742,0.22,0.22
0.7661612903225807,1.054741935483871,0.22,0.22
0.7499032258064516,1.026967741935484,0.22,0.22
0.7337096774193549,0.9991290322580644,0.22,0.22
0.7175483870967742,0.9712580645161292,0.22,0.22
0.7014516129032259,0.9432903225806452,0.22,0.22
0.6854193548387097,0.9152903225806452,0.22,0.22
0.6694516129032259,0.887225806451613,0.22,0.22
0.6535161290322581,0.8591290322580645,0.22,0.22
0.6376451612903226,0.830967741935484,0.22,0.22
0.6218387096774194,0.8027741935483871,0.22,0.22
0.6060967741935485,0.7745161290322581,0.22,0.22
0.5904193548387097,0.7462580645161291,0.22,0.22
0.5748064516129032,0.717967741935484,0.22,0.22
0.559258064516129,0.6896451612903226,0.22,0.22
0.5438064516129032,0.6613225806451614,0.22,0.22
0.5284193548387097,0.6329677419354839,0.22,0.22
0.5130967741935484,0.6046129032258064,0.22,0.22
0.4978709677419354,0.576258064516129,0.22,0.22
0.4827096774193548,0.5479032258064516,0.22,0.22
0.4676451612903226,0.5195161290322581,0.22,0.22
0.4526129032258065,0.4911290322580645,0.22,0.22
0.4376774193548386,0.462741935483871,0.22,0.22
0.4228387096774194,0.4343225806451613,0.22,0.22
0.4080322580645161,0.4059032258064516,0.22,0.22
0.3932903225806451,0.3774516129032258,0.22,0.22
0.3786129032258064,0.3489677419354838,0.22,0.22
0.364,0.320458064516129,0.22,0.22
0.3494193548387097,0.2919064516129032,0.22,0.22
0.3348709677419355,0.2633129032258064,0.22,0.22
0.3203999999999999,0.2346709677419355,0.22,0.22
0.3059612903225806,0.2059806451612903,0.22,0.22
0.2915612903225806,0.1772387096774193,0.22,0.22
0.2772032258064515,0.1484451612903225,0.22,0.22
0.2628838709677419,0.1195967741935483,0.22,0.22
0.2486096774193548,0.0906903225806451,0.22,0.22
0.2343741935483871,0.0617354838709677,0.22,0.22
0.2201806451612903,0.0327258064516129,0.22,0.22
0.2060322580645161,0.0036667741935483,0.22,0.22
0.1919322580645161,-0.025438064516129,0.22,0.22
0.1778774193548387,-0.0545838709677419,0.22,0.22
0.1638774193548387,-0.0837709677419354,0.22,0.22
0.1499258064516129,-0.1129870967741935,0.22,0.22
0.1360322580645161,-0.1422354838709677,0.22,0.22
0.1221903225806451,-0.1715032258064516,0.22,0.22
0.1084064516129032,-0.2007903225806451,0.22,0.22
0.0946806451612903,-0.2300870967741935,0.22,0.22
0.0810096774193548,-0.2593935483870968,0.22,0.22
0.0673967741935483,-0.2887,0.22,0.22
0.0538354838709677,-0.3180064516129032,0.22,0.22
0.0403322580645161,-0.3473225806451612,0.22,0.22
0.0268787096774193,-0.3766129032258065,0.22,0.22
0.013476129032258,-0.4059032258064516,0.22,0.22
0.000121564516129,-0.4351935483870968,0.22,0.22
-0.0131864516129032,-0.4645161290322581,0.22,0.22
-0.0264496774193548,-0.4938064516129032,0.22,0.22
-0.0396709677419354,-0.5231290322580645,0.22,0.22
-0.0528451612903225,-0.5524516129032259,0.22,0.22
-0.0659806451612903,-0.5817741935483871,0.22,0.22
-0.0790709677419354,-0.6111612903225807,0.22,0.22
-0.0921193548387096,-0.6405483870967742,0.22,0.22
-0.1051193548387096,-0.6699677419354838,0.22,0.22
-0.1180709677419354,-0.6994193548387097,0.22,0.22
-0.1309677419354838,-0.7289032258064516,0.22,0.22
-0.1438096774193548,-0.7584516129032258,0.22,0.22
-0.1565935483870967,-0.788,0.22,0.22
-0.1693129032258064,-0.8175806451612903,0.22,0.22
-0.1819677419354838,-0.8472258064516128,0.22,0.22
-0.1945516129032258,-0.8768709677419355,0.22,0.22
-0.2070677419354838,-0.9065483870967742,0.22,0.22
-0.2195096774193548,-0.9362903225806452,0.22,0.22
-0.2318838709677419,-0.966032258064516,0.22,0.22
-0.2441870967741935,-0.9958387096774192,0.22,0.22
-0.2564225806451612,-1.0256774193548386,0.22,0.22
-0.2685903225806451,-1.0555483870967743,0.22,0.22
-0.2806967741935484,-1.085483870967742,0.22,0.22
-0.2927483870967742,-1.115451612903226,0.22,0.22
-0.3047419354838709,-1.145483870967742,0.22,0.22
-0.3166903225806451,-1.1755806451612902,0.22,0.22
-0.3285806451612903,-1.205709677419355,0.22,0.22
-0.3404516129032258,-1.2359354838709675,0.22,0.22
-0.3522903225806451,-1.2661935483870967,0.22,0.22
-0.3640645161290322,-1.296516129032258,0.22,0.22
-0.3758387096774193,-1.3268709677419357,0.22,0.22
-0.3875483870967742,-1.3572903225806452,0.22,0.22
-0.399258064516129,-1.3877096774193547,0.22,0.22
-0.4109354838709678,-1.4181612903225806,0.22,0.22
-0.4225806451612903,-1.4486451612903226,0.22,0.22
-0.4342258064516129,-1.4791290322580646,0.22,0.22
-0.4458064516129032,-1.5096129032258063,0.22,0.22
-0.4573870967741935,-1.5400645161290325,0.22,0.22
-0.4689032258064516,-1.570483870967742,0.22,0.22
-0.4804193548387097,-1.6008709677419355,0.22,0.22
